year_month_day,ma_20,ma_50,rsi,macd,macd_signal,bb_high,bb_low,roc,not,red_green,close
2022-06-01,30368.104000000003,29797.754999999997,43.56901933157708,-1131.725343228769,-1653.5367433306853,31635.907578987528,28061.46542101247,2.071229728012844,1404611,red,29805.83
2022-06-02,30652.362,29932.102000000003,46.348521168113926,-1025.3729545762399,-1527.9039855797964,31693.14351117583,28120.786488824164,3.421830351169254,1086183,green,30452.62
2022-06-03,30698.784000000003,29936.665,43.65477267564702,-990.3845822179719,-1420.4001049074316,31673.982625653658,28101.294374346344,-1.9598969298810245,993769,red,29700.21
2022-06-04,30324.748,29968.854,44.412343229458614,-938.6165459575896,-1324.0433931174632,31473.98561210968,28154.806387890316,2.593308289661496,618037,green,29864.04
2022-06-05,29948.382,30040.640000000003,44.682071269585734,-882.9600326942418,-1235.826721032819,31476.687228423838,28156.62477157616,0.8923748034873444,604680,green,29919.21
2022-06-06,30261.836,30314.97,51.37776928366402,-713.3124507050743,-1131.32386696727,31638.633880527086,28087.495119472915,6.197754733490951,1124745,green,31373.1
2022-06-07,30396.377999999997,30524.370000000003,50.261252868466244,-592.0338898793125,-1023.4658715496786,31758.322587420396,28208.807412579594,6.588667989664873,1743957,red,31125.33
2022-06-08,30497.29,30598.037,46.24055900886615,-563.703235216628,-931.5133442830685,31748.967522132825,28206.71647786717,5.50115613801005,1236327,red,30204.77
2022-06-09,30546.468,30435.608,45.833762390433364,-542.6484689114877,-853.7403692087523,31758.632379709765,28287.943620290236,3.715296543423944,841562,red,30109.93
2022-06-10,30381.002,30164.692000000003,41.6028008764159,-601.1805070608934,-803.2283967791807,31771.077216052312,28240.180783947697,-1.2767026038326108,1258608,red,29091.88
2022-06-11,29791.321999999996,30026.579000000005,39.05817407708611,-693.410217781242,-781.2647609795929,31800.31674931818,28024.017250681816,-10.428868269016855,1084163,red,28424.7
2022-06-12,28881.162,29638.77,33.02556619022721,-905.3597607355769,-806.0837609307898,32151.839046546036,27419.03295345396,-16.435028539947126,1451271,red,26574.53
2022-06-13,27337.690000000002,28917.489999999998,24.151424630014105,-1387.1376674862877,-922.2945422418895,33393.81320601843,25460.341793981574,-24.55365275853751,3261484,red,22487.41
2022-06-14,25742.985999999997,28144.727000000003,23.56578244110723,-1776.791153772614,-1093.1938645480345,34137.603475792916,23975.977524207075,-27.308684769980378,2583151,red,22136.41
2022-06-15,24441.354,27411.177999999996,26.02754305683291,-2026.1440429852883,-1279.7839002354854,34535.61459293695,22916.203407063058,-23.96107636949368,2847831,green,22583.72
2022-06-16,22836.676,26313.999,22.26046479880449,-2372.511417234702,-1498.3294036353288,35165.2903587283,21463.678641271697,-31.686034441421857,1690477,red,20401.31
2022-06-17,21615.532,25248.347,22.633437360853364,-2611.4600846126195,-1720.955539830787,35528.90530092299,20243.811699077014,-31.586395496405146,1352992,green,20468.81
2022-06-18,20912.208000000002,24124.949,20.305135148630796,-2888.4105210527305,-1954.446536075176,35888.13815111374,18834.84784888626,-39.53166885006581,2467372,red,18970.79
2022-06-19,20599.726000000002,23171.356,28.752407798476113,-2944.5867260009327,-2152.4745740603275,35569.78318067088,18037.18081932912,-33.89949600534356,1950660,green,20574.0
2022-06-20,20197.76,22319.557,28.7521826111485,-2955.051653228147,-2312.9899898938916,35093.903616292206,17390.34538370779,-31.88529493851468,1639448,red,20573.89
2022-06-21,20262.201999999997,21549.439000000002,29.560343136348635,-2917.638571674219,-2433.919706249957,34792.45844022698,16783.559559773013,-31.17380213105776,1515321,green,20723.52
2022-06-22,20166.038,20890.785,27.88587552486416,-2913.7516437140257,-2529.8860937427708,34340.092912427455,16189.462087572547,-31.29357745185254,1394981,red,19987.99
2022-06-23,20593.906,20753.057,34.025925721426276,-2787.9857412527454,-2581.506023244766,33843.106867043345,15827.440132956654,-25.73314757939398,1207858,green,21110.13
2022-06-24,20726.644,20663.185,34.7064971378378,-2647.503558512395,-2594.7055302982917,33231.62532608968,15576.286673910317,-20.082537677994683,1309709,green,21237.69
2022-06-25,20910.104,20553.932,36.11687247873977,-2487.0459673795012,-2573.173617714534,32516.643488926562,15448.466511073439,-4.430123344573702,874540,green,21491.19
2022-06-26,20973.014000000003,20617.608,34.67508189539009,-2369.135251051681,-2532.3659443819633,31376.0819520812,15555.525047918803,-4.961689813298544,885306,red,21038.07
2022-06-27,21123.928,20644.983,33.729401644630386,-2273.329815170324,-2480.5587185396353,30105.158406573013,15788.171593426987,-8.152598420455087,1002214,red,20742.56
2022-06-28,20958.159999999996,20776.033,32.2508525973643,-2209.1581509878342,-2426.2786050292752,28864.85772156851,16036.124278431493,-0.5882955555305048,1064497,red,20281.29
2022-06-29,20735.224,20730.934,31.73675551386974,-2146.3319394375867,-2370.2892719109377,27382.235786391786,16520.054213608215,-1.6893996280194252,1210636,red,20123.01
2022-06-30,20425.428,20667.766,31.126390310550264,-2087.0722929017793,-2313.645876109106,25883.277339426153,17104.04566057385,5.1206091048395885,1438163,red,19942.21
2022-07-01,20073.773999999998,20523.394,28.931037212158103,-2069.7013186312615,-2264.8569646135375,24167.68028131596,17905.15271868404,-6.290463692038499,1668363,red,19279.8
2022-07-02,19775.824,20449.876,28.841776915915702,-2034.6582895745123,-2218.817229605733,22612.1974450272,18728.4635549728,-6.421148358429049,833508,red,19252.81
2022-07-03,19582.731999999996,20270.446,29.389578547331,-1978.988699406691,-2170.8515235659243,22349.368645724684,18674.13435427532,-6.792716681335982,880786,green,19315.83
2022-07-04,19605.472,20170.347999999998,37.01939954240847,-1839.359833042654,-2104.55318546127,22098.424815586543,18735.108184413453,1.2443472305119099,1282843,green,20236.71
2022-07-05,19652.196000000004,20038.811999999998,36.736779528491304,-1713.8591561700596,-2026.414379603028,21653.74738397984,18938.99661602016,-4.425837263910735,1612273,red,20175.83
2022-07-06,19909.138,19991.456,39.89185051339437,-1564.9954445898802,-1934.1305926003986,21666.287775194076,18942.776224805923,-3.16974209530321,1472221,green,20564.51
2022-07-07,20383.572,20079.698,47.574195695206505,-1345.9337281713379,-1816.4912197145864,21840.288615621583,18884.392384378414,0.6225341639992987,1653722,green,21624.98
2022-07-08,20839.356,20211.044,47.38826303074325,-1161.3774121377573,-1685.4684581992205,21919.007913204412,19068.069086795585,2.6460602136983113,4358216,red,21594.75
2022-07-09,21110.379999999997,20357.926,47.36900517674592,-1003.7798720870924,-1549.1307409767949,22048.277499612348,19040.582500387653,4.09433551114231,3524386,red,21591.83
2022-07-10,21247.708,20449.952,42.70112024349998,-927.0494931632093,-1424.7144914140779,22069.084422884385,19048.633577115623,2.8655968136149146,3434401,red,20862.47
2022-07-11,21127.528,20518.333000000002,37.76234130895338,-928.0723644546088,-1325.386066022184,22050.71572203366,18991.01127796634,-0.7921280166336836,3232941,red,19963.61
2022-07-12,20668.282,20525.927,34.70888587612457,-968.9415386634828,-1254.0971605504437,22089.00672248269,18886.79627751731,-3.076188647095779,3626399,red,19328.75
2022-07-13,20396.306,20617.831,41.92663967234739,-917.6364012070371,-1186.8050086817625,22022.50742377586,18865.769576224142,4.953733959895848,4789109,green,20234.87
2022-07-14,20195.708000000002,20653.044,44.507404580382456,-838.7457504795384,-1117.1931570413176,21949.64310718749,18873.74889281251,6.939402611878467,4576355,green,20588.84
2022-07-15,20189.222,20718.465,46.25993359939135,-748.1374543200509,-1043.3820164970643,21849.301953187503,18907.9750468125,7.839217885019691,4411375,green,20830.04
2022-07-16,20435.620000000003,20781.574,48.89423880600087,-639.4607840603967,-962.5977700097308,21872.825221114817,18900.20477888518,4.7383690333063,3723401,green,21195.6
2022-07-17,20729.502,20698.892,46.24032763205415,-578.7325576853364,-885.824727544852,21878.463852947974,18900.12614705203,3.0845323339857544,4261057,red,20798.16
2022-07-18,21169.044,20782.675,56.65884560911406,-394.1771375033313,-787.4952095365478,22230.06839917786,18763.650600822137,9.083950942667748,6564387,green,22432.58
2022-07-19,21730.6,20963.154,61.40942568968122,-168.18691214702267,-663.6335500586428,22793.757608592772,18527.32239140723,8.192562490231202,6488375,green,23396.62
2022-07-20,22209.252,21199.237,60.13328254968439,-3.0384801767322642,-531.5145360822606,23202.26352984187,18446.925470158127,7.541416316465805,6364038,red,23223.3
2022-07-21,22600.57,21518.095,59.58617021141081,120.71335091312358,-401.0689586831838,23489.978172656058,18546.449827343942,7.2266222918576,4808194,red,23152.19
2022-07-22,22977.904000000002,21853.703,55.981140224893885,179.01198380787173,-285.0527701849727,23623.746394692545,18755.883605307452,8.735111422568854,4745582,red,22684.83
2022-07-23,22981.602000000003,22075.323,54.21436568660215,204.00000691563037,-187.2422147648521,23679.282213792332,19013.871786207663,12.459970917083629,3762227,red,22451.07
2022-07-24,22818.214,22274.407,55.05481549498052,231.5122186733861,-103.49132807720446,23797.042062412587,19130.408937587414,16.819142469119836,3671238,green,22579.68
2022-07-25,22435.734,22322.493,46.070210069300856,149.2158350799109,-52.94989544578139,23779.77501962334,19261.18298037666,5.317701571593998,4807238,red,21310.9
2022-07-26,22056.230000000003,22328.4,45.71415201978725,78.55256206416743,-26.649403943791626,23775.57494807453,19334.399051925473,3.2339364432381723,4545385,red,21254.67
2022-07-27,22109.754,22543.828999999998,56.616563706771196,157.72985457816685,10.22644776060007,23924.182645192464,19318.53835480754,10.189178705369743,5475738,green,22952.45
2022-07-28,22388.126,22684.864,61.03654883790861,289.00129623923567,65.9814174563272,24231.644453673376,19235.89454632663,12.489997924097464,6500034,green,23842.93
2022-07-29,22626.940000000002,22722.577,60.520677130805716,383.03719729860677,129.3925734247831,24492.40248956416,19193.32851043584,14.306986771906747,6221401,red,23773.75
2022-07-30,23093.462,22764.597999999998,59.50108808450005,441.9574366209199,191.90554606401048,24702.015564416914,19261.819435583086,5.398086176445138,4801528,red,23643.51
2022-07-31,23501.192,22778.711,56.73347846928712,455.14808068688217,244.55405298858483,24759.40013973293,19537.405860267067,-0.44151676609698015,4463721,red,23293.32
2022-08-01,23564.303999999996,22837.029000000002,56.52882318827821,458.2767268275966,287.2985877563872,24652.473220964268,20038.258779035736,0.1925221652392172,4775213,red,23268.01
2022-08-02,23393.276,22890.701,54.19774712392551,433.151686318728,316.46920746885536,24589.82501726408,20376.198982735918,-0.7100840136505351,5066511,red,22987.79
2022-08-03,23202.2,22914.57,52.78061234313318,395.0156382127061,332.1784936176255,24516.432446638486,20672.544553361513,0.5886753394228531,4887642,red,22818.37
2022-08-04,22998.094,23045.778,51.12046343567552,345.04869866283116,334.75253462666666,24427.47392006315,20940.797079936845,0.7657096076044476,4966138,red,22622.98
2022-08-05,23001.914,23251.553,56.338961300393535,356.96669532702435,339.1953667667382,24411.771885793234,21168.181114206767,3.2451301347051773,5340569,green,23312.42
2022-08-06,22939.154,23251.729,53.163147524516596,333.66100387786355,338.0884941889633,24237.802392305213,21557.755607694784,7.711124354203706,3360228,red,22954.21
2022-08-07,22976.474,23184.875,54.84794819940811,329.1633709319103,336.3034695375527,24262.340998115178,21607.398001884823,9.03199155762005,3646643,green,23174.39
2022-08-08,23174.8,23188.5,59.389428778830684,372.5923665334303,343.56124893672825,24323.383418702462,21587.693581297543,3.736202453332865,5892045,green,23810.0
2022-08-09,23280.193999999996,23139.144,53.384523774570226,349.7183047792605,344.79266010523475,24317.215587086037,21586.52641291396,-2.906438092969277,5105613,red,23149.95
2022-08-10,23408.519999999997,23205.216999999997,58.84396762299639,391.95636688320883,354.2254014608296,24423.949703889924,21559.978296110075,0.7583994952415974,6818207,green,23954.05
2022-08-11,23604.556,23271.855,58.66306653686841,419.0138073705384,367.18308264277135,24535.568648370456,21573.31535162955,1.2302741851780934,8269994,red,23934.39
2022-08-12,23850.414,23413.444,61.690587689237404,472.8738099475595,388.32122810372897,24716.325156204886,21587.819843795118,4.766860198546195,6134163,green,24403.68
2022-08-13,23976.69,23575.745,61.931798088741864,512.6903497449675,413.1950524319767,24881.972466526146,21608.342533473857,5.04284638007291,5617859,green,24441.38
2022-08-14,24207.748,23743.971,60.45157478706395,527.182848449549,435.99261163549124,24832.22869447953,21957.520305520466,5.731085937360662,5473905,red,24305.24
2022-08-15,24235.902000000002,23822.211,58.13863497506189,515.7439474522871,451.9428787988505,24617.25797177687,22456.50602822313,5.593957850626494,7488466,red,24094.82
2022-08-16,24219.972,23912.264000000003,55.528136400389265,481.7527407170819,457.9048511824968,24636.020008779476,22527.972991220526,5.444729208972478,5978567,red,23854.74
2022-08-17,24007.768,23929.090999999997,50.336457836729586,408.7817070559722,448.08022235719193,24608.791913297853,22505.174086702147,0.12971626283329488,6901586,red,23342.66
2022-08-18,23757.732,23867.211,48.88073971384084,334.86990909292945,425.43815970433945,24586.283673863403,22469.427326136592,1.0324467712023266,6029662,red,23191.2
2022-08-19,23063.561999999998,23635.655000000002,32.92463420510795,85.13798864788987,357.37812549304954,24965.257140837064,21809.541859162935,-10.097353155789646,8860928,red,20834.39
2022-08-20,22472.612,23354.256999999998,35.84956678060583,-87.10642752583954,268.4812148892717,25137.584589274473,21421.88941072553,-11.213481730365393,5723362,green,21140.07
2022-08-21,22004.786,23112.379,39.34874804323185,-191.10548375851795,176.5638751597138,25202.910355194166,21181.32364480583,-7.0597992652251955,5034461,green,21515.61
2022-08-22,21616.22,22811.994,38.6488014507024,-279.6443969464199,85.32222073848708,25269.610833441136,20955.827166558865,-10.662998532607212,6443370,red,21399.83
2022-08-23,21283.804,22520.768,39.933735050537635,-335.5119283962413,1.155390911541403,25310.95171088018,20785.561289119818,-10.049430965234546,6333442,green,21529.12
2022-08-24,21390.542,22227.052000000003,38.84249997237359,-388.30578433674236,-76.73684413811536,25358.793714819836,20612.229285180165,-12.439107544435915,5561412,red,21368.08
2022-08-25,21474.336,21973.474000000002,40.904671859231286,-410.0100784857168,-143.39149100763564,25344.741642082525,20450.943357917473,-11.79286930607028,5618785,green,21559.04
2022-08-26,21219.424,21612.105,32.70730621585642,-527.4811912407749,-220.20943105426352,25468.616996529014,20055.752003470985,-16.72145594941668,7587244,red,20241.05
2022-08-27,20946.978,21281.599000000002,31.65281258041432,-629.735411305388,-302.1146271044884,25551.03198403435,19659.65801596565,-16.83855700104836,5263328,red,20037.6
2022-08-28,20552.276,20918.04,29.247083244189383,-741.1219892898516,-389.91609954156104,25565.323318171235,19219.92768182877,-18.022120551303434,4678693,red,19555.61
2022-08-29,20335.806,20863.174,37.05182443030112,-761.7016502259467,-464.2732096784382,25529.211373781756,18969.61762621824,-13.095893955530347,5840323,green,20285.73
2022-08-30,19986.329999999998,20730.333000000002,34.398521449036835,-806.9625053727286,-532.8110688172964,25387.86618397289,18696.723816027115,-14.572510262513372,6593178,red,19811.66
2022-08-31,19948.124,20583.773999999998,36.847274188149534,-814.2126624777848,-589.0913875493941,25182.71148472934,18513.441515270657,-3.7647850501022537,6389133,green,20050.02
2022-09-01,19966.896,20456.936999999998,37.7029084177546,-804.1175700389795,-632.0966240473113,24831.40222691046,18437.528773089536,-4.77108164731716,5937975,green,20131.46
2022-09-02,20046.146,20299.211000000003,36.527551252390055,-801.3716421163917,-665.9516276611273,24411.54326250853,18408.43573749147,-7.267978923209707,5740705,red,19951.86
2022-09-03,19955.379999999997,20145.593,35.72642786688344,-799.657292409338,-692.6927606107695,23948.711951928395,18423.93304807161,-7.326833904755318,3739909,red,19831.9
2022-09-04,19993.108,19989.719,37.789125040521526,-775.7676190786333,-709.3077323043423,23441.800328226713,18521.392671773287,-7.101172737204306,3838915,green,20000.3
2022-09-05,19942.471999999998,19945.298000000003,36.274429779285924,-764.4404092716286,-720.3342676977995,22904.184087757778,18653.218912242228,-7.353210957652729,4657233,red,19796.84
2022-09-06,19674.302000000003,19820.599,29.89284449373899,-827.1233029069226,-741.6920747396241,22496.912342375526,18605.28565762447,-12.841156192483524,7124384,red,18790.61
2022-09-07,19542.498,19794.322,35.94959821724039,-826.7439938985954,-758.7024585714184,21955.191300356673,18757.170699643328,-4.6845889911837535,5597127,green,19292.84
2022-09-08,19440.071999999996,19697.726000000002,36.267546578747385,-814.8769683918035,-769.9373605354956,21924.526028001983,18636.37397199802,-3.5824150596877775,6013826,green,19319.77
2022-09-09,19712.034000000003,19852.571,54.63974400068525,-633.5309288250355,-742.6560741934037,21961.13629473202,18621.767705267976,9.22753112789629,7777214,green,21360.11
2022-09-10,20082.334000000003,20012.403,56.5454548062477,-461.2382661579104,-686.372512586305,21988.113919531246,18608.063080468757,6.71708634591903,5615783,green,21648.34
2022-09-11,20689.586,20181.944,57.7300499311112,-306.7531513485337,-610.4486403387507,22074.157000016385,18564.723999983617,10.171838200332527,4801844,green,21826.87
2022-09-12,21310.166,20426.332000000002,61.34594867849036,-136.84209955943516,-515.7273321828876,22270.927342006027,18454.61565799397,11.699339950783097,6979539,green,22395.74
2022-09-13,21480.926,20460.499000000003,45.11196231048548,-179.42857351886414,-448.4675804500829,22155.563363337456,18450.52863666254,0.20917509211950142,8126869,red,20173.57
2022-09-14,21254.246,20483.14,45.483494335273754,-206.51018618202215,-400.0761015964708,21997.034736999427,18475.824263000577,1.3775658008827174,6313052,green,20226.71
2022-09-15,20864.953999999998,20473.644,42.42884379967072,-267.2413620727348,-373.5091536917236,21985.412474668243,18433.52952533176,-0.6556104054578755,6690974,red,19701.88
2022-09-16,20460.239999999998,20574.913,43.22239403344072,-303.6867977469701,-359.54468250277296,21981.153377105515,18414.358622894488,-0.9849852252216218,5120935,green,19803.3
2022-09-17,20003.816,20656.991,45.68915395910537,-304.02522401313763,-348.4407908048459,21985.297920659847,18466.015079340155,1.600154368070858,3862666,green,20113.62
2022-09-18,19852.338,20666.632,41.34183662607017,-356.461937195887,-350.0450200830541,21976.36556583055,18387.99243416945,3.329162810574003,4634096,red,19416.18
2022-09-19,19714.4,20484.323,42.36508816857676,-383.84292972144976,-356.8046020107333,21977.905571754225,18358.988428245775,1.265650883954878,6820580,green,19537.02
2022-09-20,19549.023999999998,20206.989,38.41175699873641,-453.7317081420915,-376.19002323700494,22004.9874394327,18214.404560567305,-2.3021495597514896,5900070,red,18875.0
2022-09-21,19280.636000000002,19870.438000000002,36.142373687156336,-536.3140649315719,-408.2148315759183,22052.898892057194,17999.483107942804,-13.570857078919538,6907777,red,18461.36
2022-09-22,19138.238,19571.027,44.21111999105146,-519.8962069753907,-430.5511066558128,22043.533435671186,17953.825564328818,-10.378209137513542,6251862,green,19401.63
2022-09-23,19112.984,19482.661,43.5076876651144,-510.0206065028797,-446.4450066252262,22038.79983522095,17904.360164779046,-11.623104916096533,5906265,red,19289.91
2022-09-24,18989.68,19352.04,41.17484635801966,-525.9397160300832,-462.34394850619765,22034.787919971342,17800.392080028658,-15.517415365600787,3907636,red,18920.5
2022-09-25,18976.156,19262.59,40.45943725067292,-541.4421555054687,-478.16358990605187,22039.829194959315,17696.404805040682,-6.77217765621057,3714450,red,18807.38
2022-09-26,19129.447999999997,19205.042,44.33099090644842,-513.8782872254378,-485.3065293699291,22026.379642511096,17753.575357488906,-4.938469973614095,5837041,green,19227.82
2022-09-27,19064.947999999997,19101.593,43.259673882991216,-498.2878116530446,-487.9027858265522,22029.626273957194,17728.95772604281,-3.160865866607653,8152473,red,19079.13
2022-09-28,19089.530000000002,19101.256999999998,46.39076898308636,-453.77541270996517,-481.0773112032348,22029.814290642014,17738.07470935799,-1.971792580024539,7357437,green,19412.82
2022-09-29,19223.732,19106.706,48.04417833108973,-399.4753233647061,-464.75691363552903,21833.83939301143,17757.189606988573,-2.5958032417834316,5631615,green,19591.51
2022-09-30,19346.778,19161.466999999997,46.581762721500894,-365.8535972581376,-444.97625036005076,21540.689342359467,17827.76665764053,0.03311670987805166,6254203,red,19422.61
2022-10-01,19363.404000000002,19246.426,45.59369326568831,-344.24986771871045,-424.83097383178267,21137.30328235179,17979.56071764821,-1.1571365540906426,2470590,red,19310.95
2022-10-02,19358.938000000002,19211.943,43.34028199600229,-343.67486745028145,-408.59975255548244,20297.913661457307,18485.056338542694,0.963178807947016,3320217,red,19056.8
2022-10-03,19402.19,19245.86,49.40419967144054,-293.6558801465253,-385.61097807369106,20205.454361170123,18523.066638829878,6.325211143707729,4471910,green,19629.08
2022-10-04,19551.452,19387.592,55.724088741424566,-194.5830453057315,-347.40539152009916,20234.849785321298,18504.7822146787,4.825316223430705,4871932,green,20337.82
2022-10-05,19698.582000000002,19522.68,53.88758817052917,-129.06828244977441,-303.7379697060342,20313.762630087862,18471.507369912135,4.501576212641731,4540004,red,20158.26
2022-10-06,19828.526,19595.965,51.86206172343261,-92.0303539164779,-261.396446548123,20338.070597088135,18462.936402911862,5.497581987791011,5085004,red,19960.67
2022-10-07,19923.184,19641.060999999998,47.65809361104455,-96.3115169867815,-228.3794606358547,20252.960990165586,18489.69300983441,3.8426936659970665,4324772,red,19530.09
2022-10-08,19880.96,19641.575,46.59875070857285,-107.51298073717044,-204.2061646561179,20253.068442829543,18489.76355717046,0.9888796545838239,2637385,red,19417.96
2022-10-09,19701.199999999997,19626.326,46.837765265494596,-113.38383717137913,-186.04169915917015,20245.51777084423,18487.514229155768,1.8863019435372546,2833704,green,19439.02
2022-10-10,19495.922,19597.252,43.761379621404544,-141.19338181730927,-177.07203569079797,20236.493354535152,18522.225645464845,-1.4472395046160256,4432688,red,19131.87
2022-10-11,19315.788,19572.157,43.048874128828615,-167.10566458187895,-175.07876146901418,20172.801963413745,18645.781036586253,-2.7129608692744887,4792106,red,19060.0
2022-10-12,19240.876,19582.030000000002,44.34596582228239,-177.8823457839535,-175.63947833200206,20168.484922358904,18625.488077641094,-1.3750984033556857,4556597,green,19155.53
2022-10-13,19232.31,19556.635000000002,47.31640722518159,-166.78051657436663,-173.867685980475,20171.273250976083,18631.22174902392,0.3323502986647487,7470896,green,19375.13
2022-10-14,19179.892,19440.546,44.982804795544396,-171.99269577968153,-173.4926879403163,20159.80496542427,18668.333034575728,0.6303786574870965,6688310,red,19176.93
2022-10-15,19167.396,19331.659,43.72279452620745,-182.69497070373836,-175.3331444930007,20138.212432452226,18716.126567547773,-2.8513307806580963,3052219,red,19069.39
2022-10-16,19207.992000000002,19261.89,46.621420229065905,-173.55487304362396,-174.97749020312537,20138.161793647916,18719.69320635208,-5.284932210040211,3438605,green,19262.98
2022-10-17,19286.858,19263.867,50.67577648960071,-141.5309803122691,-168.28818822495413,20144.74334511095,18760.18465488905,-3.0181176351530237,5162979,green,19549.86
2022-10-18,19277.32,19254.815,47.65367176270424,-132.57105318300455,-161.14476121656423,20142.449755108846,18753.940244891153,-3.1723885019891593,5588482,red,19327.44
2022-10-19,19266.728,19223.309999999998,45.00929955199871,-140.27161109388544,-156.97013119202848,20129.60183973759,18720.03416026241,-2.0794579031637794,4545820,red,19123.97
2022-10-20,19261.234,19214.315,43.950168636716384,-151.25157400305397,-155.8264197542336,20130.07088261982,18681.496117380175,-1.9365577022509104,5391090,red,19041.92
2022-10-21,19241.512,19224.752,45.992681919368074,-148.36235321675122,-154.33360644673712,20129.368156125183,18667.540843874816,-1.4128798674007303,5679281,green,19164.37
2022-10-22,19172.409999999996,19229.634,46.67593641902113,-141.21869188028722,-151.71062353344715,20125.69783096802,18685.966169031984,0.3788443053397267,2887106,green,19204.35
2022-10-23,19221.002,19249.161,52.589953506894425,-104.81190659524873,-142.33088014580747,20119.571546738873,18686.224453261122,2.6778593913956006,3939703,green,19570.4
2022-10-24,19262.152,19264.44,48.76070469796519,-94.29317844776233,-132.72333980619845,19926.69983661492,18778.286163385077,0.9093457607281153,5676899,red,19329.72
2022-10-25,19469.782,19365.508,58.826296223076746,-25.120463478106103,-111.20276454057999,19901.461353582796,18795.705646417206,3.6383755876734694,7214687,green,20080.07
2022-10-26,19791.226000000002,19516.369,65.54407384903826,84.52494526994997,-72.05722257847401,20182.324010590113,18595.934989409885,8.315512441251023,8512349,green,20771.59
2022-10-27,20009.378,19590.894,58.465729665939435,131.4564199840097,-31.354494065977274,20312.530846771813,18542.230153228185,6.427683318658863,7748080,red,20295.11
2022-10-28,20213.666,19717.334000000003,61.27076675488844,190.39878427583608,12.9961616023854,20506.31301628441,18465.835983715588,6.898517259530978,6638096,green,20591.84
2022-10-29,20509.656,19885.904000000002,63.233774390189204,251.78566474064428,60.75406223003718,20725.947258086933,18383.26674191306,6.444087067631163,6255599,green,20809.67
2022-10-30,20619.138,20044.46,60.47296830222536,282.47777148953537,105.09880408193682,20872.021592597703,18386.7534074023,6.7263952184045115,4920007,red,20627.48
2022-10-31,20562.968,20177.097,58.41166404431105,292.39713978009604,142.55847122156865,20968.68414576495,18433.164854235052,7.146894708577771,6571526,red,20490.74
2022-11-01,20600.67,20305.023999999998,58.30022941334991,296.2685862780527,173.30049423286545,21052.866905301522,18481.79109469848,7.571190300137806,5971938,red,20483.62
2022-11-02,20512.670000000002,20363.167999999998,53.20645382816221,269.45871004394576,192.53213739508152,21088.888419021543,18523.440580978455,5.152634811371317,7431698,red,20151.84
2022-11-03,20392.3,20450.978,53.937731380153714,249.84870775176387,203.99545146641802,21117.800872621578,18597.61712737842,5.225222410547617,6948227,green,20207.82
2022-11-04,20496.508,20557.822999999997,64.09276162974142,306.6790625627109,224.5321736856766,21285.88336359718,18637.44763640282,8.063810652822625,9249613,green,21148.52
2022-11-05,20658.234,20610.601000000002,65.40971060035218,359.74296946515824,251.57433284157298,21467.886113724566,18659.083886275435,10.189749256585184,5570832,green,21299.37
2022-11-06,20742.626,20671.648,59.29585304636777,365.80417322673384,274.42030091860516,21560.61539192476,18701.926608075242,4.1110912461958655,5268210,red,20905.58
2022-11-07,20830.484000000004,20671.577,54.88428767197483,341.2999405815099,287.79622885118613,21587.337932666058,18801.57306733395,-0.8687827941914852,8344242,red,20591.13
2022-11-08,20498.366,20445.333000000002,36.08937002564312,155.16585585283974,261.27015425151683,21665.7110669377,18665.5259330623,-8.612320898975176,14530601,red,18547.23
2022-11-09,19453.224,19974.866,24.491718910565936,-201.789405468513,168.65824230751087,22355.02744230206,17664.29855769794,-22.674175790021682,13605474,red,15922.81
2022-11-10,18713.579999999998,19685.907,38.17489436688225,-345.2709417690785,65.872405492193,22479.752521945382,17383.25147805462,-15.418408845503063,12719887,green,17601.15
2022-11-11,17946.526,19344.576,35.95554070209391,-496.09675007557234,-46.52142562136007,22649.613866669977,16999.98613333002,-17.244811290569658,9900073,red,17070.31
2022-11-12,17190.716,19010.6,34.892835819928365,-629.2111383490301,-163.05936816689407,22802.304128455722,16571.463871544274,-17.95279233448865,5046837,red,16812.08
2022-11-13,16747.239999999998,18622.803,32.93516823102942,-764.8010307188415,-283.4077006772836,22978.441401478896,16095.339598521106,-20.278495695585054,5382834,red,16329.85
2022-11-14,16886.57,18169.897000000004,35.283511814671925,-839.2139545901373,-394.56895145985436,23020.058263547984,15707.66173645201,-17.5288211895291,9215128,green,16619.46
2022-11-15,16746.454000000005,17730.017,37.5686727521286,-865.5262572859901,-488.7604126250816,22916.66143379577,15423.956566204235,-16.36618893081985,7200265,green,16900.57
2022-11-16,16664.944,17305.735,36.39778488905255,-895.2483604546942,-570.0580021910041,22849.745997484155,15127.637002515849,-21.210751390641054,6297404,red,16662.76
2022-11-17,16641.04,16915.878,36.66416988125326,-905.9554400261331,-637.2374897580299,22704.7535722484,14882.701427751603,-21.628855689158872,5352083,green,16692.56
2022-11-18,16715.16,16731.2,36.73971633273541,-903.3904973538847,-690.468091277201,22485.807436727016,14690.725563272987,-20.114868853196135,5114799,green,16700.45
2022-11-19,16731.404000000002,16808.987,36.742085059634064,-891.0675309029357,-730.5879792023479,22254.2504105936,14529.602589406397,-18.893814958188308,3142123,green,16700.68
2022-11-20,16607.336000000003,16676.895,34.21959249704304,-904.7983403114195,-765.4300514241622,22022.118491017558,14340.683508982445,-12.22284944975611,4557344,red,16280.23
